station 118179,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
1949-07-22T01,1949,07,22,01,0.80,339
1963-08-06T01,1963,08,06,01,0.80,340
1967-09-15T14,1967,09,15,14,0.80,341
1970-08-20T04,1970,08,20,04,0.80,342
1977-09-13T03,1977,09,13,03,0.80,343
1992-07-02T20,1992,07,02,20,0.80,344
1998-05-20T14,1998,05,20,14,0.80,345
1985-08-30T03,1985,08,30,03,0.79,346
1994-08-30T12,1994,08,30,12,0.79,347
1998-05-25T22,1998,05,25,22,0.79,348
2000-07-05T08,2000,07,05,08,0.79,349
1952-06-22T06,1952,06,22,06,0.78,350
1960-08-06T05,1960,08,06,05,0.78,351
1970-08-03T08,1970,08,03,08,0.78,352
1971-05-06T06,1971,05,06,06,0.78,353
2002-05-11T09,2002,05,11,09,0.78,354
1951-09-01T08,1951,09,01,08,0.77,355
1971-09-26T12,1971,09,26,12,0.77,356
1980-05-23T18,1980,05,23,18,0.77,357
1990-06-29T10,1990,06,29,10,0.77,358
1972-09-14T03,1972,09,14,03,0.75,359
1973-08-08T23,1973,08,08,23,0.75,360
1988-08-05T11,1988,08,05,11,0.75,361
1991-08-06T04,1991,08,06,04,0.75,362
2006-06-18T17,2006,06,18,17,0.75,363
2007-08-04T19,2007,08,04,19,0.75,364
1973-09-08T10,1973,09,08,10,0.74,365
1978-09-20T23,1978,09,20,23,0.74,366
1989-05-09T05,1989,05,09,05,0.74,367
2001-09-18T16,2001,09,18,16,0.74,368
2004-08-25T16,2004,08,25,16,0.74,369
2005-07-12T18,2005,07,12,18,0.74,370
2006-07-12T16,2006,07,12,16,0.74,371
1950-08-30T23,1950,08,30,23,0.73,372
1951-09-12T20,1951,09,12,20,0.73,373
1960-09-24T17,1960,09,24,17,0.73,374
1967-05-06T21,1967,05,06,21,0.73,375
1962-07-11T21,1962,07,11,21,0.72,376
1969-07-27T02,1969,07,27,02,0.72,377
1971-05-24T18,1971,05,24,18,0.72,378
1973-06-17T01,1973,06,17,01,0.72,379
1974-07-28T08,1974,07,28,08,0.72,380
2003-07-28T09,2003,07,28,09,0.72,381
2010-06-13T17,2010,06,13,17,0.72,382
1950-05-29T02,1950,05,29,02,0.71,383
1953-09-04T05,1953,09,04,05,0.71,384
1959-05-29T00,1959,05,29,00,0.71,385
1976-09-25T20,1976,09,25,20,0.71,386
1980-09-02T03,1980,09,02,03,0.71,387
1995-05-18T15,1995,05,18,15,0.71,388
1997-05-19T03,1997,05,19,03,0.71,389
1999-05-12T20,1999,05,12,20,0.71,390
1952-05-09T07,1952,05,09,07,0.70,391
1956-06-21T09,1956,06,21,09,0.70,392
1972-08-06T06,1972,08,06,06,0.70,393
1983-07-29T21,1983,07,29,21,0.70,394
1996-08-17T07,1996,08,17,07,0.70,395
1969-07-05T23,1969,07,05,23,0.69,396
1997-09-09T19,1997,09,09,19,0.69,397
2003-06-29T21,2003,06,29,21,0.69,398
1950-06-18T08,1950,06,18,08,0.68,399
1955-05-13T00,1955,05,13,00,0.68,400
1958-05-04T04,1958,05,04,04,0.68,401
1958-07-14T22,1958,07,14,22,0.68,402
1960-06-05T02,1960,06,05,02,0.68,403
1964-06-21T05,1964,06,21,05,0.68,404
1987-08-04T00,1987,08,04,00,0.68,405
1999-05-17T07,1999,05,17,07,0.68,406
1951-05-10T08,1951,05,10,08,0.67,407
1952-07-08T00,1952,07,08,00,0.67,408
1955-05-21T23,1955,05,21,23,0.67,409
1966-07-27T13,1966,07,27,13,0.67,410
1973-06-26T21,1973,06,26,21,0.67,411
1978-06-18T04,1978,06,18,04,0.67,412
1991-08-09T06,1991,08,09,06,0.67,413
1996-05-26T17,1996,05,26,17,0.67,414
2005-05-11T21,2005,05,11,21,0.67,415
1950-06-09T13,1950,06,09,13,0.66,416
1954-06-01T03,1954,06,01,03,0.66,417
1957-08-03T21,1957,08,03,21,0.66,418
1958-05-31T23,1958,05,31,23,0.66,419
1974-05-31T00,1974,05,31,00,0.66,420
1978-05-12T18,1978,05,12,18,0.66,421
2012-08-02T19,2012,08,02,19,0.66,422
1956-06-19T23,1956,06,19,23,0.65,423
1956-07-18T14,1956,07,18,14,0.65,424
1976-09-09T05,1976,09,09,05,0.65,425
1998-05-01T10,1998,05,01,10,0.65,426
1952-06-12T12,1952,06,12,12,0.64,427
1953-06-14T00,1953,06,14,00,0.64,428
1954-05-31T23,1954,05,31,23,0.64,429
1967-06-12T18,1967,06,12,18,0.64,430
1992-06-13T15,1992,06,13,15,0.64,431
1992-09-09T21,1992,09,09,21,0.64,432
1997-05-03T05,1997,05,03,05,0.64,433
1998-05-02T22,1998,05,02,22,0.64,434
1998-06-09T01,1998,06,09,01,0.64,435
2001-06-02T00,2001,06,02,00,0.64,436
1950-08-11T00,1950,08,11,00,0.63,437
1953-07-06T03,1953,07,06,03,0.63,438
1962-05-01T12,1962,05,01,12,0.63,439
1973-09-30T23,1973,09,30,23,0.63,440
1987-08-26T19,1987,08,26,19,0.63,441
2001-07-23T20,2001,07,23,20,0.63,442
2004-06-10T21,2004,06,10,21,0.63,443
1957-09-21T06,1957,09,21,06,0.62,444
1974-09-11T16,1974,09,11,16,0.62,445
2006-06-17T17,2006,06,17,17,0.62,446
1951-06-24T01,1951,06,24,01,0.61,447
1954-06-02T22,1954,06,02,22,0.61,448
1962-05-08T04,1962,05,08,04,0.61,449
1963-05-27T13,1963,05,27,13,0.61,450
1999-07-28T11,1999,07,28,11,0.61,451
1954-09-20T01,1954,09,20,01,0.60,452
1959-07-18T03,1959,07,18,03,0.60,453
1964-07-08T16,1964,07,08,16,0.60,454
1987-08-09T00,1987,08,09,00,0.60,455
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
